FIBER,PETAL,ORIGINALLY_ASSIGNED_TARGETBIT,ORIGINALLY_ASSIGNED_TARGET_RA,ORIGINALLY_ASSIGNED_TARGET_DEC,OROGINALLY_ASSINED_FIBER_X,ORIGINALLY_ASSIGNED_FIBER_Y,ASSIGNED_TARGETBIT_IN_DITHERED_TILE,ASSIGNED_TARGET_RA,ASSIGNED_TARGET_DEC,ASSIGNED_FIBER_X,ASSIGNED_FIBER_Y,DELTA_RA(DITHERED-ORIGINAL)[degrees],DELTA_DEC(DITHERED-ORIGINAL)[degrees],FIBER_DELTA_X(DITHERED-ORIGINAL)[mm],FIBER_DELTA_Y(DITHERED-ORIGINAL)[mm]
796,1,32,19.933759497060784,29.863555419531735,158.88492,-174.89598,32,19.932625246280143,29.863335871806935,159.27136,-174.82655,-0.0009836377601638929,-0.00021954772480015095,0.3864441,0.06942749
797,1,33,19.72755382801996,29.861661812726464,203.92598,-175.8085,33,19.728490263676125,29.860623312765377,203.86732,-175.90604,0.0008121051940561808,-0.0010384999610870693,-0.058654785,-0.09753418
798,1,141733920768,20.077526054953793,29.730009324060468,128.42094,-208.26465,141733920768,20.077526054953793,29.730009324060468,128.58656,-208.16245,0.0,0.0,0.1656189,0.10220337
799,1,40,20.141921756579187,29.825934294699316,114.09583,-183.99115,40,20.141041119731973,29.82794535521268,114.42315,-183.39705,-0.0007639880556923869,0.0020110605133645265,0.32731628,0.59410095
800,1,545,19.844980845449754,29.622633810911097,179.84195,-236.23021,545,19.8481144079022,29.62344260104937,179.33368,-235.86967,0.002724005017595083,0.0008087901382722862,-0.50827026,0.36053467
801,1,32,19.952905134547496,29.56365817615749,156.55362,-251.03058,4294967296,19.974398509690797,29.57622374709581,151.95506,-247.61038,0.01869511081242567,0.012565570938321002,-4.5985565,3.4201965
802,1,545,19.816378929437832,29.55005418449764,186.73137,-255.02307,545,19.817749063708117,29.55068088947826,186.62567,-254.7074,0.0011919142983633558,0.000626704980621895,-0.10569763,0.31567383
803,1,33,19.891515389052632,29.652970542357284,169.39706,-228.31458,545,19.90911571857764,29.64054297147765,165.80878,-231.30693,0.01529535347317192,-0.012427570879633976,-3.5882874,-2.9923553
804,1,40,19.87093921543912,29.70299294223613,173.56174,-215.6174,40,19.872817841289688,29.703799957230125,173.31593,-215.26889,0.0016317849944676931,0.0008070149939953808,-0.24580383,0.34851074
805,1,545,20.062826847381636,29.57792371029392,132.42734,-247.04285,545,20.063650823162707,29.576242035203087,132.45421,-247.36694,0.0007165995277062178,-0.0016816750908326128,0.026870728,-0.32409668
806,1,545,19.65839199780619,29.64843594070238,220.94109,-230.28918,545,19.658301897374816,29.65818303978082,221.05367,-227.6097,-7.830421772404727e-05,0.009747099078438737,0.112579346,2.6794891
807,1,545,19.9118445651179,29.604816620642914,165.27513,-240.58276,545,19.929985751233154,29.61573824660817,161.41008,-237.59735,0.015772915998205305,0.010921625965256254,-3.8650513,2.9854126
808,1,141733920768,19.947323231589877,29.540286702721367,157.94225,-257.07315,141733920768,19.947323231589877,29.540286702721367,158.14667,-256.94745,0.0,0.0,0.204422,0.1257019
809,1,40,19.779175157359965,29.581052180703427,194.7072,-247.16344,141733920768,19.755740581050286,29.577146003841445,200.13353,-248.10449,-0.020380072141087016,-0.0039061768619816917,5.4263306,-0.9410553
810,1,40,19.95376707877468,29.684912419545945,155.56966,-219.99287,40,19.955149906127502,29.684390879458373,155.44618,-219.99841,0.001201347790924782,-0.0005215400875719922,-0.12347412,-0.0055389404
811,1,545,19.881056108295244,29.53925514168555,172.53279,-257.57077,141733920768,19.880695131964732,29.549197056181278,172.73842,-254.86667,-0.0003140559472864551,0.009941914495726678,0.20562744,2.7041016
812,1,545,19.6533924634397,29.710216193244236,221.50314,-214.4722,545,19.654781782012194,29.711587887169497,221.35265,-213.94061,0.0012066831394112717,0.0013716939252610416,-0.15049744,0.5315857
813,1,40,19.852165039026257,29.700429435794256,177.6954,-216.3241,40,19.8531765044655,29.70336932349454,177.62436,-215.4313,0.0008785870001946801,0.0029398877002861923,-0.07104492,0.89279175
814,1,545,19.75576269837133,29.661065296258432,199.22336,-226.68616,33,19.750580570106845,29.672506245908654,200.45404,-223.61592,-0.004503103619395069,0.01144094965022191,1.2306824,3.0702362
815,1,545,19.710187472500436,29.60499031852489,209.80736,-241.26411,545,19.712195191152585,29.604352896373946,209.55869,-241.25372,0.0017456148070372685,-0.0006374221509446443,-0.24867249,0.010391235
816,1,32,19.958944692108442,29.644159557019407,154.69618,-230.36972,32,19.96120487498015,29.642611686706758,154.39568,-230.63606,0.001964356521309601,-0.0015478703126490245,-0.3005066,-0.26634216
817,1,545,19.670612843089973,29.638832533503955,218.3068,-232.70972,545,19.674871392032028,29.640738493042342,217.52615,-232.02985,0.0037013602195270405,0.0019059595383872363,-0.78063965,0.6798706
818,1,545,19.829365799194363,29.628662098052118,183.23515,-234.73674,4294967296,19.820210614421136,29.623502460015064,185.48077,-235.94435,-0.007958123557131156,-0.005159638037053327,2.2456207,-1.2076111
819,1,32,19.69965990159978,29.74052715123124,210.98787,-206.58096,33,19.6894582989959,29.749099692883,213.33899,-204.26115,-0.008857856111792616,0.008572541651759025,2.35112,2.319809
820,1,40,19.786253015323705,29.73088488201916,191.95628,-208.76692,545,19.798503683982215,29.731315595600396,189.42458,-208.47052,0.010638043495310905,0.0004307135812346985,-2.5317078,0.29640198
821,1,32,19.973844440402647,29.502721285424613,152.38116,-266.6956,32,19.974911927382166,29.50311880054869,152.35583,-266.46793,0.0009290684056933913,0.00039751512407804057,-0.02532959,0.22766113
822,1,33,19.86004309215403,29.579748296489026,176.85184,-247.20023,33,19.857813860291426,29.580715781313465,177.53204,-246.81784,-0.001938694877607978,0.0009674848244394241,0.6802063,0.38238525
823,1,40,20.097517081704023,29.629295414131132,124.596954,-233.81102,33,20.079176262909584,29.642882020706434,128.69264,-230.28557,-0.015942614828221152,0.013586606575302085,4.095688,3.5254517
824,1,4294967296,19.92460784357071,29.570630730672086,162.71564,-249.32745,33,19.92804933154514,29.580536309502683,162.08604,-246.63898,0.002993227300501255,0.009905578830597506,-0.6295929,2.6884766
825,1,33,20.024020743157656,29.669316645830428,140.35504,-223.78485,33,20.039040793063425,29.654744083749293,137.35057,-227.35071,0.013050872107090175,-0.014572562081134777,-3.0044708,-3.565857
826,1,545,19.77336276558039,29.699508912677526,195.03255,-216.80006,42949673511,19.794060267316393,29.68904550351308,190.72572,-219.25241,0.01797859017181963,-0.010463409164447768,-4.3068237,-2.4523468
827,1,545,19.637494320866175,29.60556174055529,226.007,-241.4202,141733920768,19.647164360152544,29.616788262037694,223.92899,-238.30418,0.00840758643596658,0.011226521482402774,-2.0780182,3.1160126
828,1,545,19.99587252355134,29.65715132423435,146.55609,-226.9548,545,19.993267107172272,29.655701499521342,147.31357,-227.21416,-0.00226411152445938,-0.0014498247130063646,0.7574768,-0.25935364
829,1,545,19.976149383286185,29.626513933083597,151.04924,-234.83182,33,19.992359946304447,29.615378982852828,147.76714,-237.51813,0.014091295521981979,-0.011134950230768936,-3.2821045,-2.6863098
830,1,32,19.625874120462182,29.648891720922016,228.1898,-230.30266,33,19.622276986905717,29.65304507495467,229.1363,-229.06693,-0.0031261720893537557,0.004153354032652601,0.9465027,1.235733
831,1,32,19.873608870234147,29.59958365223741,173.71457,-242.05148,33,19.90359323303136,29.59587171272559,167.34361,-242.7728,0.02607135903872677,-0.0037119395118203613,-6.3709564,-0.7213135
832,1,545,19.782476522925492,29.600963074357818,193.80928,-242.02063,545,19.780181559502218,29.6007652314814,194.51123,-241.92552,-0.0019954400055397,-0.00019784287641755327,0.7019501,0.09510803
833,1,40,19.719558023586238,29.696452270533985,206.94307,-217.75879,40,19.717499382044572,29.69725282528064,207.56517,-217.39624,-0.0017882640727996176,0.0008005547466538587,0.62210083,0.36254883
834,1,32,19.7637356281499,29.733408546509807,196.89542,-208.19267,32,19.76491289481616,29.733413144190173,196.80151,-208.03145,0.0010222706450932113,4.597680366202894e-06,-0.09390259,0.16122437
835,1,32,19.579590113560144,29.620132668678878,238.83173,-237.91237,4294967296,19.58633382265277,29.615962798459535,237.55063,-238.7703,0.00586245004874632,-0.004169870219342897,-1.2810974,-0.8579254
836,1,545,19.621373573318117,29.568683241901535,229.98004,-251.03331,141733920768,19.631486038680773,29.59485704820693,227.64897,-244.031,0.008795466197483028,0.02617380630539401,-2.33107,7.002304
837,1,33,20.001848208422665,29.564172317108874,145.82845,-250.74718,33,19.993054778107588,29.551289174761223,148.03908,-253.97221,-0.007648557579979417,-0.012883142347650534,2.2106323,-3.2250366
838,1,4294967296,20.03999890496712,29.63459923859573,137.0753,-232.59583,141733920768,20.03374688931374,29.63294753443116,138.6315,-232.9232,-0.0054342300863592895,-0.0016517041645691677,1.5561981,-0.32737732
839,1,33,19.684429107331024,29.601309362736856,215.57355,-242.31865,33,19.683910217661342,29.602428820056645,215.87125,-241.86038,-0.00045116607946778356,0.0011194573197883528,0.29769897,0.4582672
840,1,33,19.79211968413555,29.57962706404697,191.85313,-247.48116,40,19.78549654595288,29.58630189200856,193.45866,-245.63177,-0.005759947946687065,0.006674827961589358,1.6055298,1.8493805
841,1,40,19.915260412823883,29.693266674041066,163.9269,-217.96962,545,19.91156093582032,29.669078995723545,165.07397,-224.01169,-0.0032136976945440873,-0.024187678317520778,1.1470795,-6.0420685
842,1,33,19.879737140237662,29.679203165915126,171.7973,-221.65288,33,19.878376276799514,29.67746827935211,172.28423,-221.96236,-0.0011823335266220902,-0.001734886563017568,0.48692322,-0.30947876
843,1,545,19.71073003888252,29.646954766265043,209.3171,-230.46773,33,19.746143410439895,29.646362358372638,201.65591,-230.32867,0.030777401586014927,-0.0005924078924053333,-7.6611786,0.13905334
844,1,40,19.805918916891052,29.652926835147397,188.21529,-228.59831,545,19.77541755975145,29.657742888733495,195.08794,-227.31369,-0.02650684697718855,0.004816053586097269,6.87265,1.2846222
845,1,141733920768,19.83928052455078,29.647895401297458,180.90652,-229.77617,4294967296,19.825592322404475,29.663659454616887,183.98007,-225.64168,-0.011896166316005267,0.01576405331942965,3.0735474,4.134491
846,1,545,19.71552510285167,29.73393863356896,207.53171,-208.20825,545,19.720307558569186,29.747985061184245,206.5265,-204.45314,0.0041527874667578344,0.014046427615284074,-1.0052032,3.7551117
847,1,32,19.91393796367783,29.528958510055066,165.3664,-260.1142,32,19.914529986817737,29.52977686388583,165.43661,-259.769,0.0005151233026024274,0.0008183538307626748,0.07022095,0.34518433
848,1,545,19.685806491601728,29.6876531010504,214.49797,-220.12744,141733920768,19.685029411416526,29.670948981090397,214.99335,-224.23776,-0.0006750792900385191,-0.01670411996000354,0.4953766,-4.110321
849,1,33,20.01778288680774,29.58198782179055,142.2327,-246.12321,33,20.01680615144355,29.581972448501077,142.64188,-246.01656,-0.0008494180734992023,-1.537328947165406e-05,0.4091797,0.106658936
850,1,545,19.571839237017095,29.387862938773434,243.1602,-298.6517,545,19.570702187479352,29.38761681901573,243.6588,-298.53015,-0.0009907314795893304,-0.0002461197577048324,0.4985962,0.12155151
851,1,40,19.74463370588015,29.419717546139104,203.8812,-289.29208,40,19.743372788520553,29.41824028068771,204.40836,-289.5238,-0.0010983155368352374,-0.001477265451395482,0.52716064,-0.23171997
852,1,545,19.744661537522084,29.375811042398983,204.31927,-300.84854,4294967296,19.729850833790497,29.383994318302165,207.79346,-298.6029,-0.012906357985820186,0.008183275903181908,3.4741821,2.245636
853,1,33,19.83392053963184,29.42052370567393,183.96156,-288.65588,545,19.81379279269796,29.40272086240533,188.83827,-293.26898,-0.017532030631219393,-0.017802843268597712,4.876709,-4.613098
854,1,545,19.918737051128357,29.440094492630816,164.99342,-283.1789,141733920768,19.911708005929867,29.43526870720479,166.81236,-284.3343,-0.006121385103440807,-0.004825785426024964,1.8189392,-1.1553955
855,1,40,19.702579004421818,29.499148519000677,212.49788,-268.7228,545,19.734029861253784,29.509749459770752,205.5874,-265.6548,0.02737366253957616,0.01060094077007534,-6.9104767,3.0680237
856,1,32,19.72670570867623,29.55972913706484,206.5432,-252.88477,32,19.727198155194053,29.558807810386984,206.64331,-252.95682,0.000428350607947575,-0.0009213266778544948,0.100112915,-0.072052
857,1,545,19.870053281800622,29.434111229572444,175.81984,-284.94156,33,19.868048643998698,29.413926027944232,176.66858,-290.09262,-0.0017458819520937037,-0.020185201628212468,0.8487396,-5.151062
858,1,32,19.79118413845725,29.478275765327258,192.94313,-273.75656,141733920768,19.804481148323507,29.475978524323782,190.22635,-274.14566,0.011575610089374588,-0.002297241003475392,-2.7167816,-0.38909912
859,1,4294967296,19.792921433020723,29.42130299839794,193.08276,-288.64114,4294967296,19.792921433020723,29.42130299839794,193.31229,-288.4875,0.0,0.0,0.2295227,0.153656
860,1,545,19.590634018926725,29.46802659635385,237.96924,-277.42764,545,19.589627920773896,29.467374288189326,238.42445,-277.4146,-0.0008759395899746852,-0.0006523081645255502,0.45521545,0.013031006
861,1,545,19.696693569591627,29.461112455879515,214.19513,-278.68237,545,19.699178284698856,29.45829906344234,213.88936,-279.23615,0.002163415878730966,-0.002813392437175821,-0.30577087,-0.553772
862,1,545,19.925840581490608,29.39850919936478,163.75616,-294.02838,33,19.944698228196653,29.39056883521951,159.88188,-295.90656,0.01642928311890156,-0.007940364145269996,-3.8742828,-1.8781738
863,1,32,19.606898161274493,29.55298164114381,233.38876,-255.17612,32,19.605719061657066,29.55654991494428,233.81871,-254.06921,-0.0010256987310459417,0.003568273800471644,0.4299469,1.1069031
864,1,33,19.770789258787122,29.45041699528206,197.74208,-281.12158,33,19.7714352820373,29.452727675416696,197.79927,-280.35715,0.0005625450992017994,0.002310680134637977,0.05718994,0.7644348
865,1,40,19.794866074843004,29.512787252407552,191.81735,-264.76422,545,19.769717133084946,29.507929568408972,197.65938,-265.9763,-0.021885760319317885,-0.004857683998579887,5.8420258,-1.2120667
866,1,545,19.657690763213754,29.44387395019223,223.12796,-283.40015,545,19.65620236051338,29.443233920424746,223.69499,-283.39816,-0.0012961571079024676,-0.0006400297674851174,0.56703186,0.0019836426
867,1,32,19.885910480419803,29.383748329367048,172.73328,-298.074,32,19.88868496612452,29.384976717466095,172.34341,-297.60193,0.0024175564937176874,0.0012283880990473506,-0.38986206,0.47207642
868,1,32,19.681019631814678,29.50237304819205,217.28792,-267.98532,32,19.680011118729887,29.5035113061601,217.71509,-267.52048,-0.0008777445384462198,0.0011382579680478955,0.4271698,0.46484375
869,1,545,19.6725040718597,29.410964868540045,220.15117,-291.96994,545,19.671084428283287,29.412753567347718,220.68295,-291.33136,-0.0012366796985065684,0.0017886988076725174,0.53178406,0.6385803
870,1,545,19.904531909742122,29.502603901481162,167.63957,-266.9722,545,19.910722325036183,29.489424083178086,166.59106,-270.2364,0.005387724670530975,-0.013179818303076019,-1.0485077,-3.2641907
871,1,545,19.66670784859331,29.36676620335188,221.94383,-303.6688,545,19.63299040706256,29.382139261356983,229.61876,-299.61575,-0.029384696614336722,0.015373058005103246,7.6749268,4.0530396
872,1,33,19.948579449474007,29.345989689944105,159.14613,-307.74234,33,19.948888812674575,29.34449312508221,159.33481,-308.00906,0.00026966453234463146,-0.001496564861895422,0.18867493,-0.26672363
873,1,545,19.601136096805227,29.436500070877333,235.9546,-285.64728,33,19.57025247821001,29.426943612916812,243.28148,-288.1478,-0.026896571411550177,-0.009556457960520959,7.326874,-2.5005188
874,1,4294967296,19.958888073744827,29.499011954652552,155.69522,-267.70776,33,19.943294761641297,29.506519441435362,159.28233,-265.69064,-0.013571860419106126,0.007507486782809991,3.5871124,2.0171204
875,1,545,19.784620526190917,29.56237137528565,193.65979,-251.9644,545,19.793847802718297,29.55471821912169,191.88246,-253.7532,0.00802606168771135,-0.007653156163961228,-1.7773285,-1.7888031
876,1,545,19.54394799702456,29.393248004078654,249.43092,-297.39987,4294967296,19.515515927609066,29.397440431144616,256.0873,-296.2666,-0.024772056186296826,0.004192427065962789,6.6563873,1.1332703
877,1,33,19.62966863278742,29.44813866656448,229.38797,-282.43137,33,19.63152525626709,29.446958140845652,229.20753,-282.54895,0.001616749688597314,-0.0011805257188264306,-0.18043518,-0.11758423
878,1,545,19.83987985961598,29.506839912670348,181.89078,-266.12326,8589935139,19.818624306383246,29.501677979637325,186.8564,-267.40173,-0.018498642186297137,-0.005161933033022592,4.965622,-1.2784729
879,1,40,19.718050572132174,29.419365053372083,209.83656,-289.51953,40,19.720855097447743,29.41763234506677,209.4564,-289.79385,0.002442875728944299,-0.001732708305311803,-0.38015747,-0.2743225
880,1,141733920768,19.584006443639662,29.5078548593167,239.02164,-267.04294,545,19.609828477546536,29.522587870924188,233.25829,-262.88254,0.022472610889109984,0.01473301160748619,-5.7633514,4.1604004
881,1,545,19.840945131611797,29.460356423918874,182.05019,-278.21237,545,19.826259384989044,29.442372150240892,185.69398,-282.82455,-0.012786823790617486,-0.017984273677981832,3.6437988,-4.6121826
882,1,33,19.830849124635883,29.36258887013115,185.17798,-303.90073,33,19.81620549985413,29.365976893292558,188.65436,-302.92862,-0.01276241921922562,0.003388023161406295,3.4763794,0.97210693
883,1,42949673511,19.772052306145962,29.34457254476596,198.49965,-308.95944,141733920768,19.77871618792472,29.3646791713518,197.0461,-303.45288,0.005808827776110486,0.020106626585839393,-1.4535522,5.5065613
